album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",3,6ppGgmD8swtbylQRkSLYZE,Marvin - Ao Vivo,spotify:track:6ppGgmD8swtbylQRkSLYZE,0.32799999999999996,0.589,0.865,1.52e-06,0.7290000000000001,-5.421,0.192,77.332,0.7559999999999999,8,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",4,2KlGZQ8blzqu7VTX5mKNjG,Lobo Preso em Renda - Ao Vivo,spotify:track:2KlGZQ8blzqu7VTX5mKNjG,0.601,0.46,0.584,0.00139,0.12300000000000001,-6.582999999999999,0.0591,119.73100000000001,0.415,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",5,68HX6QGCiPIl30ky67hzsn,Os Cegos do Castelo - Ao Vivo,spotify:track:68HX6QGCiPIl30ky67hzsn,0.0497,0.307,0.789,0.00285,0.154,-5.7379999999999995,0.0454,151.085,0.523,9,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",6,175gDlifdELZFOvxWSfyJR,Deus Meu - Ao Vivo,spotify:track:175gDlifdELZFOvxWSfyJR,0.0217,0.537,0.855,0.0491,0.6759999999999999,-5.749,0.0452,135.60299999999998,0.8140000000000001,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",7,2QuOGfzRw9KhfTBOS2365o,O Meu Posto - Ao Vivo,spotify:track:2QuOGfzRw9KhfTBOS2365o,0.371,0.39399999999999996,0.747,0.0066,0.647,-7.17,0.0396,76.149,0.218,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",8,1MDyNpGND6uTnkT4EGxF5v,4 de Março - Ao Vivo,spotify:track:1MDyNpGND6uTnkT4EGxF5v,0.4,0.45899999999999996,0.7859999999999999,0.000638,0.6559999999999999,-6.852,0.039,87.34100000000001,0.536,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",9,4SWjN9GrLBaW45Kt1n5oXX,Nos Seus Olhos - Ao Vivo,spotify:track:4SWjN9GrLBaW45Kt1n5oXX,0.746,0.406,0.5539999999999999,6.39e-05,0.679,-7.138,0.0296,111.969,0.38299999999999995,8,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",10,51sErffFxVLColqsrnhghI,Só Posso Dizer - Ao Vivo,spotify:track:51sErffFxVLColqsrnhghI,0.638,0.366,0.725,2.94e-06,0.696,-7.0360000000000005,0.0812,148.346,0.65,9,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",11,7vm21gjfH9xhoHCdD34GHs,Concórdia - Ao Vivo,spotify:track:7vm21gjfH9xhoHCdD34GHs,0.7040000000000001,0.5489999999999999,0.436,4.6299999999999994e-05,0.64,-8.817,0.0271,82.704,0.24,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",12,2GO9BZsxeHpQ5zmVBx1XFn,Luz dos Olhos - Ao Vivo,spotify:track:2GO9BZsxeHpQ5zmVBx1XFn,0.158,0.222,0.8059999999999999,0.00115,0.49700000000000005,-6.3,0.0478,164.50599999999997,0.252,8,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",13,4hHlIKDVwZwHSt34KGIk2j,Dois Rios - Ao Vivo,spotify:track:4hHlIKDVwZwHSt34KGIk2j,0.355,0.529,0.795,0.0,0.39899999999999997,-5.457999999999999,0.0315,78.447,0.332,40,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",14,4VP7dN3BirODIG9nAUf6D8,Pra Musa - Ao Vivo,spotify:track:4VP7dN3BirODIG9nAUf6D8,0.5660000000000001,0.37,0.59,1.67e-05,0.6829999999999999,-6.478,0.0349,170.915,0.44,5,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",15,5kUaZGB8rYvPdoaUoGixWI,Relicário - Ao Vivo,spotify:track:5kUaZGB8rYvPdoaUoGixWI,0.426,0.331,0.77,3.9399999999999995e-05,0.342,-5.932,0.0394,150.188,0.23399999999999999,7,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",16,5v1XCzi1cI0YezyC7z8xz2,Pra Você Guardei o Amor - Ao Vivo,spotify:track:5v1XCzi1cI0YezyC7z8xz2,0.636,0.42700000000000005,0.629,1.74e-05,0.645,-7.656000000000001,0.0557,75.282,0.48,8,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",17,6UgWp8XWSZqDd11oNY1cUC,All Star - Ao Vivo,spotify:track:6UgWp8XWSZqDd11oNY1cUC,0.625,0.34,0.38799999999999996,0.23399999999999999,0.132,-9.708,0.0275,151.313,0.179,7,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",18,0KEa9zyY9Ehr0hamCHbRBZ,Sou Dela - Ao Vivo,spotify:track:0KEa9zyY9Ehr0hamCHbRBZ,0.22399999999999998,0.516,0.897,0.00013700000000000002,0.384,-5.379,0.0347,113.60799999999999,0.6729999999999999,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",19,5NGkPTIy85nogHhuD31DTF,Sutilmente - Ao Vivo,spotify:track:5NGkPTIy85nogHhuD31DTF,0.46799999999999997,0.536,0.835,8.36e-05,0.688,-5.689,0.0284,102.52799999999999,0.48200000000000004,17,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",20,40nDil6kHxMZB0eauTXILV,Por Onde Andei - Ao Vivo,spotify:track:40nDil6kHxMZB0eauTXILV,0.292,0.373,0.6559999999999999,0.00117,0.578,-6.3629999999999995,0.0294,149.623,0.507,18,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",21,5788R8Hh22BvdU0tYSYoWt,Mantra - Ao Vivo,spotify:track:5788R8Hh22BvdU0tYSYoWt,0.373,0.505,0.802,0.0,0.9079999999999999,-5.249,0.0362,115.084,0.8540000000000001,6,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",22,2rOlAO4lbI40TF3ubMB6Xs,O Segundo Sol - Ao Vivo,spotify:track:2rOlAO4lbI40TF3ubMB6Xs,0.306,0.43799999999999994,0.745,0.000147,0.149,-6.485,0.0362,75.219,0.579,8,Nando reis
"Turnê Jardim-Pomar, Fortaleza/CE 08-Abril-2017, #4 (Ao Vivo)",23,6Rkd4sV1UruoOLR33DAOEs,Do Seu Lado - Ao Vivo,spotify:track:6Rkd4sV1UruoOLR33DAOEs,0.0877,0.42700000000000005,0.9309999999999999,0.000251,0.7959999999999999,-4.837,0.0733,145.834,0.46299999999999997,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",1,5aCqLQGAYjxPdUBoRZOXh6,Infernal - Ao Vivo,spotify:track:5aCqLQGAYjxPdUBoRZOXh6,0.18100000000000002,0.51,0.9520000000000001,0.0581,0.925,-5.505,0.0588,93.531,0.62,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",2,0TTG4XDbrOjgWSogBevJKO,Inimitável - Ao Vivo,spotify:track:0TTG4XDbrOjgWSogBevJKO,0.16699999999999998,0.522,0.91,2.74e-06,0.40700000000000003,-4.9639999999999995,0.0401,144.44899999999998,0.6709999999999999,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",3,2fff2CLSnZUfJtm9MhWOd3,Marvin - Ao Vivo,spotify:track:2fff2CLSnZUfJtm9MhWOd3,0.376,0.534,0.853,0.0,0.643,-5.528,0.13699999999999998,78.50399999999999,0.846,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",4,61PqSPP6gPEk5CLVWdwCs6,Os Cegos do Castelo - Ao Vivo,spotify:track:61PqSPP6gPEk5CLVWdwCs6,0.11,0.3,0.7879999999999999,1.58e-05,0.316,-5.487,0.0384,150.536,0.552,7,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",5,7EVYNhv7rOw8YoIeIcNnKN,O Meu Posto - Ao Vivo,spotify:track:7EVYNhv7rOw8YoIeIcNnKN,0.295,0.397,0.807,0.000513,0.7020000000000001,-6.234,0.0466,78.068,0.2,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",6,6gsbZ9wB0ocdXFSVk8yrxU,4 de Março - Ao Vivo,spotify:track:6gsbZ9wB0ocdXFSVk8yrxU,0.245,0.521,0.831,0.000529,0.6829999999999999,-7.436,0.0383,88.12100000000001,0.563,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",7,2cNHXcpTyxBFdvhtU6RNsK,Só Posso Dizer - Ao Vivo,spotify:track:2cNHXcpTyxBFdvhtU6RNsK,0.5870000000000001,0.268,0.748,9.62e-06,0.685,-6.391,0.0952,73.46300000000001,0.46,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",8,3fMsVSu2LtDeX849XiGgkx,Luz dos Olhos - Ao Vivo,spotify:track:3fMsVSu2LtDeX849XiGgkx,0.0786,0.25,0.852,0.00253,0.7340000000000001,-6.035,0.0502,81.408,0.377,7,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",9,4cnfcIVELQdZZOzYUD8Pje,Pra Musa - Ao Vivo,spotify:track:4cnfcIVELQdZZOzYUD8Pje,0.7020000000000001,0.354,0.5760000000000001,0.00107,0.623,-6.6370000000000005,0.0339,169.19799999999998,0.309,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",10,0ddDyDf9RfMl30JeSZ41Vu,Quem Vai Dizer Tchau? - Ao Vivo,spotify:track:0ddDyDf9RfMl30JeSZ41Vu,0.16899999999999998,0.61,0.6859999999999999,0.000227,0.33,-6.167999999999999,0.0305,123.17399999999999,0.565,4,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",11,67KODVM00YMYqS8YGFfFvS,Sou Dela - Ao Vivo,spotify:track:67KODVM00YMYqS8YGFfFvS,0.113,0.408,0.887,0.00126,0.757,-5.441,0.0372,114.49600000000001,0.674,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",12,3qffwwKB67PwlhxGspd16q,Sutilmente - Ao Vivo,spotify:track:3qffwwKB67PwlhxGspd16q,0.359,0.462,0.8109999999999999,0.0001,0.662,-6.247999999999999,0.0324,101.00399999999999,0.46299999999999997,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",13,6jmQOhOjyPJXv4bUykDM6v,Por Onde Andei - Ao Vivo,spotify:track:6jmQOhOjyPJXv4bUykDM6v,0.28600000000000003,0.498,0.718,0.00103,0.198,-6.7410000000000005,0.0346,78.438,0.561,10,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",14,7sLT6F57t3OZNXYiHsTYkf,O Segundo Sol - Ao Vivo,spotify:track:7sLT6F57t3OZNXYiHsTYkf,0.201,0.321,0.802,0.0102,0.721,-6.124,0.0521,150.19799999999998,0.5,6,Nando reis
"Turnê Jardim-Pomar, Recife/PE 07-Abril-2017, #03 (Ao Vivo)",15,5NIJFt7btc2pK0pX8WVILS,Sua Impossível Chance: Passagem de Som - Ao Vivo,spotify:track:5NIJFt7btc2pK0pX8WVILS,0.141,0.594,0.818,0.00025299999999999997,0.151,-4.391,0.0306,129.249,0.6890000000000001,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",1,47p5eFRwtzIZgEMvxs2Pi2,Infinito Oito - Ao Vivo,spotify:track:47p5eFRwtzIZgEMvxs2Pi2,0.444,0.605,0.9259999999999999,0.0016300000000000002,0.7509999999999999,-5.547999999999999,0.0419,96.309,0.7140000000000001,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",2,0WmgYhyKuP8gokU1tCatnU,Inimitável - Ao Vivo,spotify:track:0WmgYhyKuP8gokU1tCatnU,0.369,0.556,0.88,3.91e-05,0.39299999999999996,-5.0889999999999995,0.0355,145.27,0.6990000000000001,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",3,1hPElYMP0EOEtAG4atWu0X,Marvin - Ao Vivo,spotify:track:1hPElYMP0EOEtAG4atWu0X,0.491,0.607,0.8270000000000001,0.0,0.13699999999999998,-5.563,0.183,78.947,0.8740000000000001,7,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",4,3PiOFexptOkpmC5ZYTCota,Lobo Preso em Renda - Ao Vivo,spotify:track:3PiOFexptOkpmC5ZYTCota,0.609,0.493,0.638,0.0008449999999999999,0.128,-6.901,0.0774,119.671,0.309,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",5,4jwFA87yHenbuUcZgZ2nG7,Deus Meu - Ao Vivo,spotify:track:4jwFA87yHenbuUcZgZ2nG7,0.0313,0.562,0.778,0.0017100000000000001,0.6940000000000001,-5.585,0.0529,137.16,0.899,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",6,0AVT4rQux1cJ2evuFpAPWg,O Meu Posto - Ao Vivo,spotify:track:0AVT4rQux1cJ2evuFpAPWg,0.474,0.449,0.7390000000000001,0.006509999999999999,0.7020000000000001,-6.337999999999999,0.0498,76.392,0.19,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",7,0DLgLqZWp2oDnuKx2hLAt1,Só Posso Dizer - Ao Vivo,spotify:track:0DLgLqZWp2oDnuKx2hLAt1,0.6629999999999999,0.467,0.657,0.0005610000000000001,0.71,-6.742000000000001,0.0556,145.696,0.506,6,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",8,3uulDc4UKb87xDktQEdA1W,Concórdia - Ao Vivo,spotify:track:3uulDc4UKb87xDktQEdA1W,0.8240000000000001,0.375,0.33799999999999997,0.00176,0.635,-10.111,0.0336,167.585,0.153,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",9,4MffdO7I2kfCBd8lljQSrI,Pra Musa - Ao Vivo,spotify:track:4MffdO7I2kfCBd8lljQSrI,0.888,0.41700000000000004,0.547,0.0019399999999999999,0.619,-6.311,0.032,86.561,0.266,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",10,6qi3s5rxyuaZmkzHbenhi9,Pra Você Guardei o Amor - Ao Vivo,spotify:track:6qi3s5rxyuaZmkzHbenhi9,0.797,0.40700000000000003,0.507,0.00387,0.636,-8.376,0.0363,140.10299999999998,0.226,6,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",11,3dec21iKxlqG1EliRkypHQ,All Star - Ao Vivo,spotify:track:3dec21iKxlqG1EliRkypHQ,0.84,0.40700000000000003,0.409,0.00648,0.7020000000000001,-8.58,0.0286,142.382,0.252,6,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",12,298CeFY6tB4USNdiBWjZnR,Quem Vai Dizer Tchau? - Ao Vivo,spotify:track:298CeFY6tB4USNdiBWjZnR,0.35100000000000003,0.6559999999999999,0.74,0.0066099999999999996,0.7879999999999999,-6.341,0.0269,122.802,0.457,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",13,0IejmLUrNQB4R4W9GI8BWN,Sutilmente - Ao Vivo,spotify:track:0IejmLUrNQB4R4W9GI8BWN,0.42200000000000004,0.524,0.84,0.00164,0.46799999999999997,-5.641,0.0297,100.667,0.36,41,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",14,0o0gCzkLiHXlgenSwD6sH6,Mantra - Ao Vivo,spotify:track:0o0gCzkLiHXlgenSwD6sH6,0.574,0.608,0.81,0.000121,0.816,-5.167999999999999,0.0391,114.779,0.7809999999999999,9,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 1-abril-2017, #02 (Ao Vivo)",15,6ZSjW4ApCD2iY36BYrMGzZ,O Segundo Sol - Ao Vivo,spotify:track:6ZSjW4ApCD2iY36BYrMGzZ,0.451,0.41200000000000003,0.701,0.0832,0.731,-6.1370000000000005,0.0326,71.89399999999999,0.53,6,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",1,3urnSgoui5TD1cQxGSjot8,Infinito Oito - Ao Vivo,spotify:track:3urnSgoui5TD1cQxGSjot8,0.535,0.619,0.9,0.00277,0.703,-4.94,0.0444,96.721,0.7879999999999999,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",2,2O3BWzqttpLhTulHDOhenU,Infernal - Ao Vivo,spotify:track:2O3BWzqttpLhTulHDOhenU,0.467,0.54,0.9229999999999999,0.18100000000000002,0.718,-5.349,0.0448,93.415,0.59,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",3,3A6MNKsH7xTDlyTXOMcxPr,Os Cegos do Castelo - Ao Vivo,spotify:track:3A6MNKsH7xTDlyTXOMcxPr,0.259,0.36,0.653,0.00972,0.174,-6.3229999999999995,0.0301,148.124,0.457,12,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",4,4QngMttZYgyDs7gdhiFNi2,4 de Março - Ao Vivo,spotify:track:4QngMttZYgyDs7gdhiFNi2,0.629,0.479,0.8029999999999999,0.0022600000000000003,0.727,-5.992999999999999,0.0538,87.82700000000001,0.442,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",5,2OZrlkH6rHD82bpeQnMd6F,Nos Seus Olhos - Ao Vivo,spotify:track:2OZrlkH6rHD82bpeQnMd6F,0.755,0.6,0.436,3.72e-05,0.6809999999999999,-8.404,0.035,111.885,0.47600000000000003,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",6,09knPScPUznRXES9bZBzVJ,Luz dos Olhos - Ao Vivo,spotify:track:09knPScPUznRXES9bZBzVJ,0.355,0.301,0.809,0.0131,0.7340000000000001,-6.1370000000000005,0.0472,157.778,0.20800000000000002,5,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",7,4hGEOzlwlO2KsH45HyuR0T,Dois Rios - Ao Vivo,spotify:track:4hGEOzlwlO2KsH45HyuR0T,0.56,0.513,0.6559999999999999,2.61e-06,0.534,-5.155,0.03,74.875,0.335,5,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",8,7ABZ4za17GSCr6uvoUuvQ2,Relicário - Ao Vivo,spotify:track:7ABZ4za17GSCr6uvoUuvQ2,0.56,0.371,0.726,0.00183,0.57,-4.992,0.0403,142.865,0.201,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",9,4vMsz2Co57txQAKfFKP8pW,All Star - Ao Vivo,spotify:track:4vMsz2Co57txQAKfFKP8pW,0.767,0.373,0.428,0.00847,0.696,-7.292000000000001,0.0295,137.863,0.19699999999999998,5,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",10,40H6oWTzleb24RWXuoXrEC,Quem Vai Dizer Tchau ? - Ao Vivo,spotify:track:40H6oWTzleb24RWXuoXrEC,0.48200000000000004,0.6829999999999999,0.762,0.00252,0.685,-5.106,0.031,123.743,0.33,3,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",11,2IL1Iab3gk205XMqKw5VbK,Por Onde Andei - Ao Vivo,spotify:track:2IL1Iab3gk205XMqKw5VbK,0.509,0.49700000000000005,0.7090000000000001,0.00329,0.46799999999999997,-6.1979999999999995,0.0289,147.429,0.496,7,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",12,2R1an12LMU6746OQsYaEx8,Sutilmente - Ao Vivo,spotify:track:2R1an12LMU6746OQsYaEx8,0.434,0.387,0.8240000000000001,0.00827,0.10099999999999999,-6.064,0.0276,91.935,0.45899999999999996,6,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",13,75nC4tSzDfM1DtOuZMka0l,Mantra - Ao Vivo,spotify:track:75nC4tSzDfM1DtOuZMka0l,0.595,0.63,0.787,2.2e-06,0.6729999999999999,-5.193,0.0562,117.4,0.843,4,Nando reis
"Turnê Jardim-Pomar, São Paulo/SP 31-março-2017, #01 (Ao Vivo)",14,2cFcfkibRL6iYFmzydfQSK,Do Seu Lado - Ao Vivo,spotify:track:2cFcfkibRL6iYFmzydfQSK,0.324,0.47200000000000003,0.9229999999999999,0.00011599999999999999,0.905,-4.4430000000000005,0.0807,146.528,0.47,4,Nando reis
Jardim - Pomar,1,6hJlpyzLEHyAHTiglYCO27,Infinito Oito,spotify:track:6hJlpyzLEHyAHTiglYCO27,0.0414,0.59,0.924,0.00042,0.0612,-6.669,0.0326,101.807,0.805,15,Nando reis
Jardim - Pomar,2,1AexF0DAHsC8oC2bRu6Gbj,Deus Meu,spotify:track:1AexF0DAHsC8oC2bRu6Gbj,0.0863,0.556,0.84,0.00473,0.317,-5.904,0.0389,135.119,0.905,14,Nando reis
Jardim - Pomar,3,1stUBljsOPqMC7TwPt43BD,Inimitável,spotify:track:1stUBljsOPqMC7TwPt43BD,0.0577,0.491,0.9159999999999999,7.05e-06,0.196,-5.239,0.034,146.836,0.9329999999999999,21,Nando reis
Jardim - Pomar,4,2Kffb1noizbUeMQnNYreMS,4 de Março,spotify:track:2Kffb1noizbUeMQnNYreMS,0.315,0.502,0.8340000000000001,0.000723,0.342,-8.182,0.12300000000000001,87.885,0.614,39,Nando reis
Jardim - Pomar,5,3XmlyO6IhBbhvWszwk0ZDW,Só Posso Dizer (São Paulo),spotify:track:3XmlyO6IhBbhvWszwk0ZDW,0.39799999999999996,0.511,0.541,0.0,0.0986,-8.841000000000001,0.0316,73.931,0.7190000000000001,51,Nando reis
Jardim - Pomar,6,5NBb7wM0XVY8wSjEYl3MNi,Concórdia,spotify:track:5NBb7wM0XVY8wSjEYl3MNi,0.8270000000000001,0.414,0.33,0.00073,0.19899999999999998,-12.425,0.0355,122.103,0.312,38,Nando reis
Jardim - Pomar,7,1Pn9T5EKhAlgD0itmkDPCa,Azul de Presunto,spotify:track:1Pn9T5EKhAlgD0itmkDPCa,0.0756,0.715,0.862,8.93e-06,0.153,-8.087,0.0435,98.01700000000001,0.91,15,Nando reis
Jardim - Pomar,8,5adXS9xV1FQsL7eL8s7B90,Lobo Preso em Renda,spotify:track:5adXS9xV1FQsL7eL8s7B90,0.0443,0.43799999999999994,0.742,0.0,0.205,-7.847,0.228,132.002,0.867,14,Nando reis
Jardim - Pomar,9,5wmX85kc5TN2IKMpyyXYQ6,Pra Onde Foi?,spotify:track:5wmX85kc5TN2IKMpyyXYQ6,0.10099999999999999,0.442,0.64,0.138,0.0936,-7.776,0.0295,80.6,0.713,16,Nando reis
Jardim - Pomar,10,0ImyehwmFYlU21d9Z5WyuF,Como Somos,spotify:track:0ImyehwmFYlU21d9Z5WyuF,0.18100000000000002,0.467,0.479,1.1599999999999999e-05,0.11800000000000001,-9.217,0.0283,59.611999999999995,0.376,17,Nando reis
Jardim - Pomar,11,3vMXAVYAEbskRLpSvJfcjw,Água Viva,spotify:track:3vMXAVYAEbskRLpSvJfcjw,0.8909999999999999,0.483,0.16899999999999998,0.000315,0.0965,-14.163,0.033,143.578,0.316,17,Nando reis
